GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
" ""51127""","New Kent, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3125,3341,3882,4300,4845,5214,5914,6595,7130,7940,8807,9991,11010,11827,12545,13733,14537,15673,16490,17092,18291,18576,18762,19765,20756,22031,22499,22740,24430,25199,26795,28398,31280,32578,35650,38517,42095,44395,49064,50567,52707,54763,57843,60978,63060,65403,67828,65858,69346,73715,74471,77957
" ""51131""","Northampton, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2331,2601,2687,2872,3326,3829,4007,4357,4578,5243,5608,6383,7688,7961,8367,9499,10010,11164,11655,13571,14721,14456,14584,14930,15553,16346,16680,17495,19334,20205,20710,23183,24594,25750,28798,30468,31581,32628,34621,35511,36456,35184,36897,39649,39511,40028,42300,46089,50418,52920,55940,62614
" ""51133""","Northumberland, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2474,2820,2948,3495,4147,4779,4856,5471,5919,7144,7543,8507,9358,9847,10532,11927,12710,13043,13759,15014,15905,16620,17416,20399,19008,19714,20011,21324,22889,23422,24143,25577,27014,27088,27887,30767,31607,33019,35995,36616,36311,36770,39208,41950,41933,44515,45785,48206,49660,50817,54276,57093
" ""51135""","Nottoway, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2838,3061,3313,3736,4260,4604,5142,5620,5886,6781,7360,7958,8931,9020,9862,11158,11198,11911,12384,13066,14004,14315,15106,15856,16585,16675,17228,18016,18904,19758,21061,21724,22775,23084,24208,25411,25967,27358,29263,29938,29089,28932,29359,29234,28870,30292,31644,32210,33156,33723,35445,38594
" ""51137""","Orange, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3533,3778,4019,4509,4863,5075,5159,5687,6067,7020,7713,8617,9455,10055,10658,11591,12408,13028,13897,14730,16274,16916,17066,17746,19076,19434,20586,21203,22487,23684,24344,25897,28288,29030,30355,32136,33598,34879,36275,36773,36901,37835,39302,42217,42366,43468,45226,46646,48038,49109,50587,53217
" ""51139""","Page, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2677,2977,3213,3531,4023,4217,4656,5114,5648,6264,6856,7569,8115,8620,9375,10503,11208,12023,12594,13531,14237,13676,13998,15030,15968,16674,17199,17849,18727,19933,20560,22128,23741,23498,24135,25512,26949,27232,28248,29658,29492,30748,31940,31944,32037,33458,35407,35911,36769,37712,39043,42307
" ""51141""","Patrick, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2613,2702,2900,3322,3702,4026,4178,4795,5220,6014,6748,7532,8317,8545,9293,10322,10949,11861,12754,13233,13888,14208,14220,14760,15356,15964,16623,16845,17696,17827,18114,18693,20189,20910,21698,21824,22022,23081,24553,25693,25725,26587,27486,28114,28031,29285,30605,30966,32249,32942,33528,36426
" ""51145""","Powhatan, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2573,2729,3192,3440,4138,4594,5035,5665,5958,6519,7413,8657,9721,10526,10834,11412,12357,13188,14243,15005,16153,16511,16510,17579,18817,20125,20812,22283,23765,25014,26366,28184,29959,29088,29422,32653,35072,36407,38888,40557,38936,39832,41383,44076,44502,46742,50639,52937,55195,57247,58652,61547
" ""51147""","Prince Edward, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2504,2770,2902,3034,3452,3785,3942,4298,4634,5171,5898,6380,6970,7281,7874,8601,9037,9744,10237,10742,11775,12669,12927,13584,13827,14357,14576,15147,15443,15814,16519,17455,18819,18920,20152,20889,20837,22148,22741,23888,23591,24181,25744,25897,26268,26927,27899,28857,30500,30640,31621,33868
" ""51155""","Pulaski, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3064,3066,3114,3491,3776,4010,4336,4774,5327,5918,6449,7076,7790,8238,9219,10387,11027,11409,12005,12898,13845,14019,14153,15036,15608,16749,17696,18154,19479,20672,22240,23712,24165,24910,26513,27745,28516,28895,30027,30306,29696,30693,32274,33617,33620,35073,36496,36830,37660,39556,40025,43583
" ""51157""","Rappahannock, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2955,3138,3405,3680,4364,4653,4798,5292,5645,6157,6932,7562,8278,9109,9866,11284,12158,13435,15132,16902,18892,18564,19249,19879,20641,22212,22248,23314,24070,25169,25453,29231,31599,32740,35629,38799,40705,45001,48038,50997,49127,48755,51983,54804,54668,55775,56811,58680,61022,65434,68110,70807
" ""51159""","Richmond, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2597,2867,3155,3865,4176,4602,4719,5130,5373,6586,6965,7610,8490,9073,9632,11227,11584,12242,12888,13661,14768,15119,15460,16148,16511,15590,15649,16187,16387,16508,17221,18546,18737,18994,20349,21799,22613,24218,25406,26675,26788,26727,27934,29775,30311,31720,33300,34827,35624,37026,37057,40791
" ""51167""","Russell, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2087,2394,2580,2949,3332,3770,4531,5000,5557,6035,6793,7559,8409,8741,8496,9129,9539,9646,10351,10812,11664,12324,12812,13482,13825,14443,15049,15823,16940,17186,17788,19133,19568,20592,21471,22219,23679,24759,25742,28061,28349,29066,29871,29962,28939,29516,30237,30591,31284,32660,33513,36423
" ""51169""","Scott, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2285,2467,2512,2749,3086,3436,3807,4177,4613,5197,5569,6201,7207,7684,8007,8593,9203,9375,9987,10805,11902,12487,13386,14032,13973,14471,15211,15700,16286,16800,17306,18459,20072,20531,21407,22660,23624,25069,25256,26904,26205,26854,28660,28618,28480,29439,30379,30851,31318,32915,33450,35882
" ""51171""","Shenandoah, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2900,3181,3422,3785,4409,4833,5098,5673,6148,7026,7841,8502,9165,9680,10378,11661,12479,13952,14698,15555,16310,16114,16363,17278,18143,19062,19394,20608,20896,22081,23265,24533,26778,26715,27241,28491,30162,31171,32469,33356,32450,33534,35075,36229,36596,38794,40727,41235,42329,44352,46333,49948
" ""51173""","Smyth, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2541,2677,2735,2953,3282,3598,3989,4467,4849,5672,6304,7022,7618,8035,8614,9493,9934,10686,11261,12204,13485,14112,14740,15536,16028,16380,16931,17133,18100,19180,19821,20623,21579,21979,22576,23882,25114,26119,26574,27716,27574,28263,29691,30653,31246,32831,33732,34540,34994,35959,36800,40220
" ""51179""","Stafford, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3830,4139,5162,5748,6377,6857,7590,7819,8052,8706,9386,10516,12694,13475,14418,15695,16584,17706,18701,19070,19609,19434,19799,20581,21620,22291,23007,23684,25809,26109,27513,29610,31746,32235,34002,35826,38113,40409,43058,45389,46082,47202,48619,49614,48992,49483,51055,51917,53337,54787,55494,58635
" ""51181""","Surry, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2746,2547,2337,2758,3420,3906,4618,4151,4836,5153,5784,6743,8078,8647,9056,10214,10627,11573,11948,13619,14985,15652,15978,16973,17029,18414,18961,19806,20268,19405,19996,21993,23408,23739,25370,26739,27867,29462,31754,33340,33569,33118,34434,35266,35560,37201,40538,39611,42393,43803,44042,47927
" ""51183""","Sussex, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2443,2648,2792,3152,3774,4227,4607,5017,5616,6119,6711,7405,9066,9162,9634,10811,10845,11324,11602,12730,14049,15390,15749,16574,17497,18391,19479,20883,21078,21262,18333,19612,20094,20224,20594,21894,23435,24214,25650,26182,25986,26366,26634,27085,27529,27240,27970,28048,29293,30278,32099,35062
" ""51185""","Tazewell, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2553,2968,3208,3637,3997,4452,5312,5846,6311,6680,7698,8567,9319,9789,9228,10089,10516,10690,11244,12466,13440,14080,14605,15410,15792,16342,16813,17547,18728,19319,19767,20889,23068,23925,24325,25261,26279,27995,29597,31388,31244,31290,32799,33739,33081,33682,34025,33315,35947,36981,37462,39795
" ""51187""","Warren, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3514,3658,4064,4374,4842,5149,5499,6024,6648,7219,8045,9197,9824,10189,10994,12308,13127,14136,14965,16307,17084,16573,16942,17329,18101,19283,20125,20850,22507,23821,24793,26657,28503,28290,29324,31893,33833,35193,36232,37000,36703,38150,40503,40080,39410,38917,41953,43618,44356,45672,47315,50504
" ""51193""","Westmoreland, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2518,2724,3015,3437,3890,4383,4800,5382,5921,7018,7714,8320,8938,9337,9842,10915,11413,12172,12642,13666,14805,15140,15508,15889,16498,17367,18178,19357,20782,21566,22766,24490,25573,25777,26916,28833,29564,30880,31761,33210,33166,33820,35213,36613,36461,37933,39058,40835,42190,43390,45092,48577
" ""51197""","Wythe, VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2571,2808,2842,3135,3514,3810,4140,4681,5547,6181,6940,7624,8314,8573,9237,10352,11187,11909,12609,13506,14556,14590,14835,15700,16306,17100,17806,18069,18839,19430,19985,20991,21982,22301,23493,24455,25587,27007,28359,29409,28559,28628,29186,29949,29176,30992,32192,32524,33682,34762,35644,39116
" ""51510""","Alexandria (Independent City), VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,6016,6510,7191,7891,8508,9299,10588,11500,12683,14625,16412,18481,20267,21591,22232,23645,24819,26321,27809,29854,31418,31705,32549,34064,34956,37713,38829,41027,43355,46369,48789,50909,53215,53771,56198,61185,65537,70548,71822,74445,71798,75818,78139,81096,76896,79752,81257,81887,83477,87761,89884,93835
" ""51550""","Chesapeake (Independent City), VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3705,3840,4195,4571,5030,5459,5855,6333,6918,7883,8670,9946,11056,11945,12928,14200,15038,16154,16805,17739,18647,19092,19844,20788,21444,21836,22309,23407,24441,25571,26867,28312,30110,31771,33858,34797,35890,37662,39825,40788,41267,42110,43407,44127,43935,45167,46951,47890,48722,48890,50008,53622
" ""51650""","Hampton (Independent City), VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3878,4085,4464,4780,5105,5452,5730,6373,6825,7532,8216,9151,10121,11074,11860,12962,13887,14608,15089,15773,16711,17445,18141,18918,19193,19681,20559,21221,22105,23478,24311,25756,27004,28275,29711,30511,31025,32274,33499,34385,34747,35623,36623,36920,37068,38008,39403,39897,40825,41191,42305,46165
" ""51700""","Newport News (Independent City), VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3964,4112,4390,4715,5017,5443,5937,6409,6998,7596,8497,9621,10547,11269,12290,13368,14251,15051,15758,16264,16773,17310,17976,18342,18698,19159,19810,20232,20735,21791,22034,23341,24672,25473,26954,28188,29389,31308,33191,34242,33856,34615,36458,37297,37232,37698,39109,39308,40165,40345,41547,45781
" ""51710""","Norfolk (Independent City), VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4374,4386,4679,5354,5845,6462,6737,7045,7669,8567,9316,10290,11300,12488,12461,13092,14061,14517,14756,15671,16452,16917,17668,18178,18779,19542,20272,20809,21791,22938,23821,25171,27506,28110,29941,32571,34290,36003,37023,35852,33610,33990,34587,35422,35127,36129,36982,37763,38775,38262,39453,42996
" ""51740""","Portsmouth (Independent City), VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3187,3583,3899,4366,4607,5170,5662,6112,6711,7437,8369,9430,10311,10911,11550,12324,12917,13760,14070,14791,15711,15978,16536,17155,17648,17686,18351,19029,19865,20556,21142,22229,23823,25418,27529,28526,29248,30163,31934,33286,33412,34551,35714,35168,35184,35886,36800,36773,38221,38623,40782,44871
" ""51760""","Richmond (Independent City), VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4076,4333,4689,5189,5492,6108,6970,7518,8358,9344,10291,11214,12345,13259,13998,15404,16378,17177,18528,20473,22348,22711,22945,23783,24551,25512,26427,27223,28262,29084,29788,32215,33357,33929,35674,38712,40196,44315,44890,45836,40933,42155,45054,48531,45680,47545,49805,50233,52428,52839,55191,59148
" ""51770""","Roanoke (Independent City), VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3761,3998,4307,4804,5327,5878,6114,6720,7434,8177,8497,9286,9997,10573,11402,12745,13630,14321,15303,16103,17387,18087,18191,18711,19132,19916,19955,20689,21290,22960,24199,25155,26358,27691,28323,29679,30346,31282,34033,35282,34202,35481,36738,38623,37337,38278,40120,39716,40614,42171,42486,46727
" ""51800""","Suffolk (Independent City), VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3314,3509,3862,4385,4823,5253,5604,6252,6723,7083,8006,9442,10798,11534,12289,13608,14053,14266,14775,15771,16754,16736,17528,18256,18693,20053,20774,21530,22012,23445,24592,26463,27757,28767,30292,32117,34036,36688,39286,41623,41405,42293,43706,45761,44922,45934,47901,49234,50076,50591,52030,55561
" ""51810""","Virginia Beach (Independent City), VA",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4719,5086,5505,5940,6532,7095,7545,8045,8723,9973,10770,12004,13567,14840,15503,16647,17735,18329,19167,20022,21093,21744,22412,23173,23764,24447,25205,26359,27491,29209,30588,32350,32658,33901,36464,38234,40083,42198,43912,44816,43619,44673,46353,48317,47877,50160,52353,53805,55775,55963,57513,60796
" ""51901""","Albemarle + Charlottesville, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3617,3849,4153,4484,5006,5414,5714,6321,6831,7747,8360,9427,10624,11629,12471,13776,14754,15899,16982,19047,20382,21687,22666,23917,25133,25851,27285,28420,30186,32311,33566,35820,37025,37405,39849,42072,44385,47963,50499,51664,48498,50950,53113,57584,56436,59358,62467,65691,70988,74603,75885,77606
" ""51903""","Alleghany + Covington, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2806,3029,3092,3392,3749,4192,4408,4748,5310,5763,6584,7248,7804,8399,9244,10531,11242,11700,12454,13226,14256,15105,15709,16614,17287,17891,19288,20297,21223,21633,21930,23012,23742,24388,25694,26378,27271,28187,29104,31763,31067,31774,32697,34919,32893,34282,36049,36503,37524,38939,40015,43230
" ""51907""","Augusta, Staunton + Waynesboro, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3329,3488,3600,3916,4461,4890,5200,5750,6308,6949,7689,8513,9404,9942,10706,12058,12737,13602,14404,15483,16672,17408,17519,18276,18901,19607,20236,21008,22016,23364,23540,24889,25369,25775,26949,29444,30056,30849,33690,35318,35052,35837,36455,37182,37517,39086,40151,40876,42246,43388,44917,47794
" ""51911""","Campbell + Lynchburg, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3458,3534,3674,4003,4404,4845,5047,5610,6223,6918,7755,8602,9524,10076,10899,12011,12777,13558,14708,15783,17148,17591,17914,18566,19418,20128,20704,20950,21007,22299,23176,24517,25142,25319,26252,27524,28204,29279,30559,31841,30728,31986,33007,33978,33333,34740,34941,34825,35619,36870,37702,41030
" ""51913""","Carroll + Galax, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2226,2438,2629,2985,3271,3561,3734,4256,4667,5396,5955,6618,7313,7594,8390,9241,9685,10499,11312,11988,13047,13631,13964,15091,15577,16364,17164,17654,18489,19133,19833,20776,21298,21634,22646,23426,23898,24951,26257,27659,27911,28223,28960,29547,29314,31107,32342,32820,33923,35078,35549,38908
" ""51918""","Dinwiddie, Colonial Heights + Petersburg, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2798,3020,3480,3531,4004,4520,4660,5218,5889,6632,7429,8611,9764,10443,11084,12255,12923,13577,14643,15917,17338,18323,18753,19527,19949,20788,21299,22201,23320,24200,25117,26160,27605,28728,29890,29364,30501,31336,32857,33882,33508,34047,35745,35983,35953,35925,37262,37168,38213,39061,40661,44938
" ""51919""","Fairfax, Fairfax City + Falls Church, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,5673,6222,6917,7252,7973,8627,9316,10148,11251,12393,13830,15566,16995,18113,19344,21194,22713,24099,25525,27917,29655,31314,32535,34018,35452,36702,38391,39741,41837,45119,49813,53224,53416,53638,56420,59703,63380,66565,68601,68373,63989,66356,70311,72577,70324,73429,76031,76947,78751,82888,86031,88971
" ""51921""","Frederick + Winchester, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3227,3489,3704,4115,4631,5014,5157,5717,6187,6902,7361,7948,8902,9541,10388,11711,12739,14059,15215,16426,17641,17879,17902,18729,19543,20464,21517,22599,23238,25172,26246,28208,29683,29943,31394,33490,35311,37375,38119,39215,37609,38827,40678,42470,41983,43306,45533,47290,48905,50271,51907,54832
" ""51923""","Greensville + Emporia, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2452,2698,2883,3163,3688,3877,4015,4572,4904,5749,6279,7023,7876,8180,8648,9587,10109,10890,11308,11816,13036,14294,14035,13774,14043,15087,15570,15871,16515,17457,17554,18420,18901,19576,20479,21740,22089,23413,24892,25936,25486,25087,26425,26615,27058,27763,28312,29306,30519,31217,32485,36450
" ""51929""","Henry + Martinsville, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3245,3312,3501,3948,4276,4563,4699,5382,5932,6599,7081,7993,8947,9461,10557,11655,12253,13110,13705,14273,16205,16878,17011,18059,18413,18815,19017,19469,20593,21258,21386,22157,23117,24064,24940,25674,26321,28157,28620,29658,29246,30460,31285,32268,32228,33607,35050,35822,36719,37923,39183,43380
" ""51931""","James City + Williamsburg, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3511,4013,4625,4615,5225,5486,6057,6259,6709,7679,8678,9678,10920,11935,12769,14276,15314,16534,17586,18960,20391,20964,21647,22740,23365,24443,25943,27836,30889,32827,34621,36792,37827,38576,39974,42436,43652,47153,50393,53722,50799,51926,54514,56394,56378,57833,60775,62529,63717,63189,65176,68279
" ""51933""","Montgomery + Radford, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2849,2869,3041,3310,3698,3926,4220,4643,5056,5698,6338,7090,7666,8352,9070,9980,10639,11276,11999,12783,13564,13944,14023,14637,15100,15680,16389,16867,17942,18310,19066,20064,20778,21619,22495,23422,24532,26050,27385,28096,28199,27770,28792,29843,30064,31693,33229,33991,35284,36906,37377,39442
" ""51939""","Pittsylvania + Danville, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2763,2947,3122,3486,4011,4544,4628,5229,5787,6497,7151,7951,9035,9249,9981,10901,11251,11887,12724,13582,14598,14851,15203,16147,16756,17300,18116,18468,19454,20237,20878,22192,22823,23833,24521,25049,25385,25486,26907,28012,28037,28700,29729,30532,31092,32392,33745,34329,35598,36858,38117,42121
" ""51941""","Prince George + Hopewell, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3393,3467,3367,3921,4256,4821,5226,5425,5879,6476,7192,8391,9227,10016,10617,11523,11966,12602,13931,14719,15690,16682,17412,18025,18588,19418,20420,20965,21545,22311,22766,23954,24668,24986,25944,26919,27945,29362,31043,32108,31167,32190,32871,33660,33909,34558,35107,35002,36304,37053,38845,41732
" ""51942""","Prince William, Manassas + Manassas Park, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4390,4710,5150,5583,5945,6344,7021,7645,8238,9349,10290,11873,12759,13670,14769,16303,17439,18608,19461,20425,21386,21823,22258,22955,23545,24322,25198,25430,26971,27986,29365,32376,33296,33617,35342,37528,39646,41882,43970,46571,46218,47114,48625,48873,48200,49423,50485,51548,53104,54733,56181,59812
" ""51944""","Roanoke + Salem, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3714,3846,4014,4167,4506,4915,5703,6293,6678,7727,8744,9749,10846,11645,12608,14164,15436,16458,17489,18594,20323,21501,21910,23164,24426,25136,26898,27776,28424,29876,30233,31459,33540,34469,35320,36461,37439,38955,40535,42215,41287,41841,42793,45565,44290,45809,48291,48868,49687,51078,52094,54977
" ""51945""","Rockbridge, Buena Vista + Lexington, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2704,2866,2990,3239,3653,3769,4055,4618,5031,5650,6523,7057,7754,8248,8993,9766,10395,11088,11771,12735,13855,14710,15081,15622,16013,16884,17647,18875,19358,20321,21220,22737,24010,24632,25589,27122,27971,29501,30929,31956,31240,31574,32748,33967,34076,35940,36855,37379,38517,39023,41029,43534
" ""51947""","Rockingham + Harrisonburg, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3076,3347,3529,3721,4248,4237,4543,5023,5498,6038,6769,7647,8320,8949,9645,11024,11821,13146,13543,14745,15957,16270,16670,17642,18298,18812,19078,19341,20102,21143,21757,23127,24869,24004,25421,26565,27529,28178,29311,30429,29393,30613,31855,32917,33572,35049,36567,36434,38114,39471,40413,43232
" ""51949""","Southampton + Franklin, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2479,2826,2912,3359,3779,4050,4074,4395,4944,5170,5435,6238,7731,8383,8695,10172,11015,12024,12730,13887,15065,16136,16869,17532,17833,19292,19746,20037,20894,22347,22751,23771,25421,26164,27151,28112,28765,29683,30005,30602,30505,29822,32046,34831,35009,35537,36802,38158,39731,40813,43430,46909
" ""51951""","Spotsylvania + Fredericksburg, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3786,4162,4686,5190,5593,5896,6030,6794,7248,7856,8427,9546,10465,11413,12577,14077,15215,16352,17377,18556,19600,19263,19189,20066,20560,21573,22287,23105,24364,25518,26719,29263,30705,30870,32226,34238,36546,38515,39911,40799,40906,41833,43375,44417,44021,45091,46674,47812,49179,50610,51896,55077
" ""51953""","Washington + Bristol, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2656,2849,3043,3352,3707,4131,4441,5051,5492,6166,6796,7483,8416,8898,9368,10252,10905,11658,12197,13261,14075,14958,15675,16580,17082,17895,18717,19412,20580,21423,22600,24256,24282,24750,26595,27510,28909,32308,33684,37032,34657,34306,37075,39730,37873,36970,36961,35854,38393,39541,40164,42796
" ""51955""","Wise + Norton, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2374,2849,3023,3379,3858,4743,5272,5669,7077,7669,8707,8816,9576,10406,10773,11690,11583,11401,12239,13509,13877,14505,15304,15970,16618,17060,17305,17449,18776,19225,18973,19292,20626,21128,22133,23217,24490,25299,26003,27477,28540,30419,31191,30456,29183,29882,30218,29876,30481,31879,33052,35929
" ""51958""","York + Poquoson, VA*",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4200,4400,4878,5379,5882,6459,6956,7588,7826,8629,9413,10828,12787,13776,14943,16108,17267,18151,18597,19506,20884,22258,23218,24583,24910,25505,25500,25599,27101,28560,30001,31805,32950,34131,36265,37866,40893,44135,46051,48097,47080,48794,50177,51390,51954,53749,54425,55773,57072,58119,59892,62645
" ""53000""",Washington,8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4258,4400,4595,4955,5532,6152,6831,7424,8062,9101,10156,11130,12133,12769,13553,14373,15085,15917,16556,17613,19028,20222,21129,22237,22860,23600,24475,25898,27405,29513,30958,32723,33084,33212,34253,36378,37384,40027,42819,44241,41591,42352,44244,47357,47912,50966,53180,55038,57389,60352,63021,67126
" ""53001""","Adams, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4518,4850,4969,5699,7031,8904,10070,8407,7802,8490,8343,11042,11744,10810,15230,14505,13684,15650,13701,15424,15584,17968,16958,18136,20166,18454,19156,20882,20421,21046,20264,21193,21082,21946,23471,23784,23577,25095,28274,30518,29470,30821,34074,36461,37553,38484,43243,39220,38368,38717,41969,49618
" ""53003""","Asotin, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3488,3562,3787,4016,4608,5003,5795,6212,6766,7682,8653,9481,10133,10415,11503,11755,11759,12176,12650,13578,14345,15180,16414,17184,18244,18529,18905,20057,21363,22273,23289,24493,25637,26019,27142,27817,28429,30449,32515,34363,34317,35457,36426,37542,37749,39531,40764,42154,43530,44541,46165,49273
" ""53005""","Benton, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3887,4130,4374,4854,5519,6446,7283,7666,8654,9906,10703,11156,13022,13235,13878,13871,14335,15069,15514,15931,17262,18314,19603,21021,22411,23316,23082,23419,23855,24847,25799,27235,28968,29669,30819,32207,32549,32974,35560,37624,38337,40824,42284,41245,40688,41685,44316,45024,45570,46157,48285,51757
" ""53007""","Chelan, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4083,4092,4601,4895,5662,6373,7150,7642,8294,9028,9764,10635,11235,12011,12765,13503,13867,14625,15693,15421,16752,17587,19296,20516,21238,21697,21918,23117,23784,24798,24488,25672,26356,26730,27707,29199,29801,31274,33501,36247,35320,35582,37367,41197,41786,44671,46692,48830,50846,52696,55520,60518
" ""53009""","Clallam, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3488,3836,4050,4557,5076,5618,6214,6838,7587,8166,9074,9634,10344,10944,12016,12988,13737,14216,14454,15515,17076,17915,18459,19089,19662,20080,20897,21754,23042,23729,24034,25135,26481,26647,28304,28942,29231,30910,32722,35050,34190,34897,36551,38370,38284,40077,40997,41849,43161,44673,46524,49718
" ""53011""","Clark, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3826,4023,4347,4798,5168,5734,6179,6824,7444,8264,9189,10163,10994,11323,12167,13349,13832,14583,15248,16611,18025,18841,19280,20408,21376,22240,23379,24879,26445,27433,27593,29667,29791,29253,30378,31703,33692,35733,37814,39575,37107,37508,39201,41615,41524,44207,46207,47987,49966,53180,54930,57863
" ""53013""","Columbia, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,5041,5254,5512,6355,9137,8881,9497,8958,8287,9954,10325,11688,13267,13320,17421,15871,14347,15717,14286,14702,15406,16858,17066,18979,21139,19526,22207,25542,22637,24250,25060,28633,27971,27299,28364,28587,29022,30908,36071,39352,39361,39286,43026,42155,39825,40735,46319,43961,44594,45495,55286,57249
" ""53015""","Cowlitz, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3680,3983,4083,4660,5126,5774,6394,7249,7760,8495,9159,10066,10745,11103,12007,12626,12984,13700,14165,15061,16212,17106,18171,18454,18969,19649,20115,20694,21254,22078,22825,23729,24853,24707,25502,26605,28266,29499,32133,33458,33096,35001,35379,37423,37838,39389,40226,40875,41808,43407,45124,48232
" ""53017""","Douglas, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3814,3868,4532,4929,5601,5849,7063,7034,7773,8514,9000,10135,10688,11086,12261,12903,12626,13768,15115,13948,14923,15530,16382,17544,17884,17801,17819,19346,19888,19933,20207,21612,22635,23098,24168,24608,25092,26272,27953,30236,29725,30427,32170,33237,33317,35098,36530,37511,39168,39669,40798,45305
